title, old_name, hint, fen, moves
3步杀, 3步杀1922, 车炮双兵双士双象胜双车炮双卒双士双象, 2b2a3/2P1aR2r/3kb4/1r2P4/9/9/9/4B2C1/3pAp3/c3KAB2 w, h2h7 e7c5 f8f7 c9e7 f7e7
3步杀, 3步杀1923, 车炮双兵士胜双车马炮卒双士, c2k1a3/4PP2r/2na5/9/9/9/7C1/1R1A5/3r1p3/4K4 w, h3h9 f9e8 f8f9 d9d8 b2b8
3步杀, 3步杀1924, 车炮双兵胜双车马炮双卒士, 6cC1/3k1Pn2/5a3/3P5/9/9/9/3pR4/2r1r4/3K1p3 w, d6d7 d8d7 e2d2 d7e7 d2d7
3步杀, 3步杀1925, 车炮双兵双士胜双车马炮双卒双士双象, 1P1akar2/2RP5/2n1b4/6p2/2b6/9/C8/2c1p4/4A1r2/3A1K3 w, d8d9 e9d9 a3a9 e7c9 b9c9
3步杀, 3步杀1926, 车炮三兵胜车双炮双象, 4k1b2/9/4bP3/C5P2/P8/9/3R5/9/1c2K4/1c5r1 w, a6e6 e7c9 f7e7 e9f9 d3f3
3步杀, 3步杀1927, 车炮三兵双士象胜双车马炮卒双士, 3an4/3ka4/4P1c2/9/4P4/4Pr3/3C5/3RB4/1r2Ap3/4KA3 w, e7d7 d8d7 d3f3 d7e7 e5e6
3步杀, 3步杀1928, 车炮三兵胜双车双马炮三卒, 5RP2/4k1P2/9/4P4/3npc3/3r2C2/3p2p2/3rnK3/9/9 w, g8f8 e8d8 g4g8 d8d7 f9d9
3步杀, 3步杀1974, 车双炮兵胜马炮多卒士象, 3a1kb2/4P4/4nc3/4p4/9/CC7/9/9/2p1p4/1p1K4R w, a4a9 d9e8 b4b9 f9f8 i0i8
3步杀, 3步杀1975, 车双炮兵双士双象胜双马炮卒双士, 4ka3/9/5a2C/1R7/4CP3/9/4c4/B4An1B/2n1A1p2/5K3 w, b6b9 e9e8 b9b8 e8e9 i7i9
3步杀, 3步杀1976, 车双炮兵双士胜车炮卒双士象, 4kac2/4a4/b3P4/9/4C4/4R4/9/5C3/4Ap2r/4KA3 w, e7e8 e9e8 e5d5 e8d8 f2d2
