title, old_name, hint, fen, moves
2步杀, 2步杀621, 马兵胜车双炮双士双象, 2ba1a3/3kr4/b4cc2/3P5/2N6/9/9/9/9/3K5 w, c5b7 g7b7 d6d7
2步杀, 2步杀622, 马兵双象胜车马双士, 3k1a3/2N1a4/3P4r/9/9/1n7/9/4B4/9/2BK5 w, d7d8 d9e9 d8d9
2步杀, 2步杀623, 马兵胜车马卒双士双象, 3ak1bP1/4ar3/4b4/1N7/9/9/9/6n2/3p5/4K4 w, b6c8 e9f9 h9g9
2步杀, 2步杀624, 马兵胜车马双卒双士, n2a1a3/9/3k5/1rP6/2N6/9/9/9/3p1p3/4K4 w, c6c7 d7d8 c7d7
2步杀, 2步杀625, 马兵胜双车双士双象, 2ba2b2/r2ka4/2P6/9/4N4/9/9/9/6r2/4K4 w, c7d7 e8d7 e5c6
2步杀, 2步杀626, 马兵胜双车炮士双象, 4ra3/3ck4/4bPN2/9/2r3b2/9/9/9/9/4K4 w, f7e7 e8f8 g7h9
2步杀, 2步杀627, 马双兵胜双士象, 2P1kab2/4aN3/6P2/9/9/9/9/9/9/4K4 w, g7h7 g9i7 h7i7
2步杀, 2步杀628, 马双兵双士胜双士双象, 3k1ab2/2P1a4/8b/6NP1/9/9/9/5A3/9/3AK4 w, g6f8 d9e9 c8d8
2步杀, 2步杀629, 马双兵士胜马卒双士双象, 3ak1b2/1N1PaP3/4b4/9/9/9/9/6n2/5p3/3AK4 w, d8d9 e8d9 b8d7
2步杀, 2步杀630, 马双兵双士双象胜马双卒双士, 3ak4/3PaP1N1/9/4n4/9/2B3B2/9/3A1A3/2p3p2/4K4 w, f8f9 e8f9 h8f7
