name,type_red,type_black,fen,branchs,steps,moves 
众观月蚀.XQF,双车双马双炮多兵相,双车双马双炮多卒士象,6NP1/5k2c/5a2b/2pP2CC1/1nP1P4/3pN4/Pn2p4/2c2K1R1/2r2p1p1/4r1B1R w,1,39,g6f6 f7e8 g9f7 f8f7 i0i7 f7f8 i7i8 f8f9 h9g9 f9e9 f6e6 e9d9 h6h9 d9d8 d6d7 d8d7 h2h7 d7d8 h9h8 e8f7 e6e8 d8d9 h8h9 d9d8 e8e9 f7e8 i8e8 d8e8 h7h8 e8e7 e5e6 e7d7 e6d6 d7e7 d6d7 e7d7 e4f6 d7e7 h8h7
单骑见虏.XQF,马炮,车士,N8/5k3/5a3/5r3/9/9/9/9/9/4KC3 w,1,39,a9b7 f6f1 b7c5 f8f9 c5b3 f9f8 b3d2 f1f2 f0f1 f8f9 e0e1 f9f8 d2e0 f8f9 e0g1 f9f8 g1h3 f2f3 f1f2 f8f9 e1e2 f9f8 h3i5 f8f9 i5g6 f3f5 g6h4 f5f4 f2f3 f4f6 f3f5 f9f8 e2e1 f8f9 h4i6 f9f8 i6g7 f6f5 g7f5
弈海征帆_26瓜熟蒂落.XQF,双车双马三兵,双车双马双炮双卒,1n3k1P1/c2P4n/6R2/2p1p1P2/5N3/4c2N1/7r1/9/4r4/2RK5 w,5,39,g7g9 f9f8 g9g8 f8f9 h9g9 i8g9 g8g9 f9f8 g9f9 f8f9 f5g7 f9f8 g7e6 f8f9 e6g7 f9f8 d8e8 f8f7 g6f6 f7e7 f6e6 e7f7 e6e7 f7e7 h4g6 e7f7 g6e5 f7e7 e5c6 e7f7 c6e5 f7e7 g7f5 e7e8 c0c8 e8e9 e5f7 e9f9 f5g7|g7g9 i8g9 f5g7 f9f8 g7e6 f8f9 h9g9 f9e9 g9f9 e9f9 e6g7|h9g9 f9e9 g9f9 e9f9 g7g9 f9f8|h9g9 f9e9 d8d9 e9e8 f5d6 e8d8|g7f7 f9e9 f7f9 e9f9 h9g9 f9f8
弈海烟波_八音齐奏.XQF,车炮仕双相,双车双马多卒双象,2b1k4/9/R3b4/9/9/2B3B2/C8/9/pp2K2p1/rn2pAnr1 w,2,39,a7b7 e9d9 b7b8 e7c5 b8b6 c9e7 a3e3 e7g5 e3e0 g5e7 b6d6 d9e9 e1f1 e7g5 g4e2 g5e7 e2c0 e7g5 d6e6 e9d9 f1e1 g5e7 e6d6 d9e9 e1d1 e7g5 c4e2 g5e7 e2g0 e7g5 f0e1 g5e7 e1f2 e7g5 d6e6 c5e7 e6e7 e9f9 e0f0|a7b7 e9f9 a3a9 f9f8 b7b8 f8f7 a9a7 e7c5 b8b6
弈海烟波_关山渡若飞.XQF,双炮双兵双相,车双马炮双卒双士,3a4r/2n1a4/1C3k1P1/1PC6/9/2B6/5p2c/Bp7/9/2n2K3 w,1,39,h7g7 f7f8 g7g8 f8f9 b7b9 c8e9 c6c8 e8f7 b9b8 e9d7 g8f8 f9e9 b8b9 d7c9 c8c0 b2c2 c4e2 c2d2 b6c6 d2c2 c6d6 c2d2 a2c4 d2c2 c0e0 f3e3 e2g0 e3f3 d6e6 f3e3 e6f6 e3f3 f6f7 i3i0 g0i2 i0e0 f7e7 f3e3 f8e8
弈海烟波_分兵入汉中.XQF,车马炮兵,车马三卒士象全,4kn2r/4a4/2Pab4/2p6/RC2N1b2/9/9/5p3/4p4/5K3 w,5,39,a5a9 e7c9 a9c9 e8d9 e5d7 e9e8 d7f6 e8e9 f6g8 e9e8 c9c8 f9d8 g8f6 e8e9 b5b9 d9e8 c8c9 e8d9 f6g8 e9f9 c9d9 f9f8 b9b8 f8f7 g8h6 f7e7 h6f5 e7f7 f5d6 f7e7 b8b7 d8b7 d9d7 e7e8 d7i7 e8d8 c7c8 d8d9 i7i9|a5a9 e7c9 a9c9 e8d9 e5d7 e9e8 d7f6 e8e9 f6g8 e9e8 c9c8 f9d8 g8f6 e8e9 b5b9 d9e8 c8c9 e8d9 f6g8 e9f9 c9d9 f9f8 b9b8 f8f7 g8h6 f7e7 h6f5 e7f7 f5d6 d8e6 d9d7 g5e7 d7e7 f7f8 d6c8 f8f9 e7e9|a5a9 e7c9 a9c9 e8d9 e5d7 e9e8 d7f6 e8e9 f6g8 e9e8 c9c8 f9d8 g8f6 e8e9 b5b9 d9e8 c8c9 e8d9 f6g8 e9f9 c9d9 f9f8 b9b8 d8e6 c7c8 f8f7 d9d7 g5e7 d7e7|a5a9 e7c9 a9c9 e8d9 e5d7 e9e8 d7f6 e8e9 f6g8 e9e8 c9c8 f9d8 g8f6 e8e9 b5b9 d9e8 c8c9 e8d9 f6g8 e9e8 b9b8 d8e6 c7c8 e6d8 c8d8 e8d8 c9c8 d8d7 g8f6 d7e7 c8c7|a5a9 e8d9 e5f7 e9e8 a9a8 f9d8 a8d8 e8d8 c7c8 d8e8 b5b8
弈海烟波_海阔凭鱼跃.XQF,车马双炮,双车双卒士象,2b1k4/3Na2R1/9/9/9/9/8r/C2p4C/4p3r/3K5 w,1,39,h8h9 e8f9 h9f9 e9e8 f9f8 e8e9 a2a9 c9a7 d8b9 a7c9 b9c7 c9e7 f8e8 e9f9 c7d9 e7c9 d9f8 c9e7 i2f2 i3f3 f8e6 f3g3 e6f4 g3f3 f4h5 f3g3 h5f6 g3f3 f6g8 f3f2 g8e9 e7c9 e9c8 c9a7 e8e9 f9f8 a9a8 f8f7 e9f9
弈海烟波_瓮中捉鳖.XQF,车炮双兵仕相全,双车马卒象,5k1P1/4P4/b8/6r2/9/6n2/7CR/3A1A2B/5K3/3pr1B2 w,1,39,h9g9 g6g9 h3h9 g9g6 i3f3 g6f6 f3f6 g4f6 f2e1 d0c0 h9h0 c0d0 h0h3 d0c0 h3e3 c0d0 e3a3 d0c0 a3a0 c0d0 i2g4 a7c5 f1f2 c5e7 g0e2 e7c9 e1f0 c9e7 d2e1 e7c9 f2f1 c9e7 a0a3 d0c0 a3h3 c0d0 h3h0 e7c9 e1d0
弈海烟波_轻舟泛江陵.XQF,双炮双兵相,双车马双炮双卒双士象,4ka3/3Pa2C1/4b2C1/9/7P1/9/9/4B3p/1np2K2c/1rc1r4 w,1,39,h8h9 e7g9 h7e7 e8f7 e7e0 f7e8 e2g4 e8f7 e0g0 i1g1 g4e2 g1h1 h5g5 h1g1 g5f5 g1h1 g0e0 f7e8 e2g4 e8f7 f5e5 f7e8 e5d5 e8f7 g4e2 f7e8 d5d6 c1d1 d8e8 e9d9 d6d7 c0c1 f1f0 b0e0 f0e0 h1h8 e2c4 c1c0 e8e9
智歼穷寇.XQF,马双兵相,双车马双卒,P3r4/3kr4/3nPN3/p8/6p2/9/9/9/9/2B1K4 w,1,39,e7e8 d8d9 e8e9 d7e9 f7e9 d9d8 e9f7 d8d7 f7g5 a6a5 g5f3 a5a4 f3d4 a4b4 c0a2 b4a4 d4c2 d7d8 a9b9 d8d7 b9c9 d7d8 a2c0 d8d7 e0e1 d7d8 c2d4 d8d7 d4c6 a4a3 c6a5 d7d8 a5b7 d8d7 b7c5 d7d8 e1e0 a3b3 c5b3
现代排局_018过渡桥梁.XQF,双车马炮三兵,双车双炮三卒双士象,3k1a3/c1P1aP3/4c4/4p3r/2b1P4/4R2C1/4N4/4R4/3p1pr2/4K4 w,3,39,c8d8 d9d8 e4d4 e7d7 d4d7 e8d7 h4d4 d7e8 e5d5 e8d7 d5c5 d7e8 c5d5 e8d7 d5e5 d7e8 e3d5 e8d7 d5b6 d7e8 b6d7 d8d7 e5d5 d7e7 d4e4 e7d7 d5d6 d7d8 e4d4 e8d7 d6e6 d7e8 e6d6 e8d7 f8e8 a8e8 e2e8 f9e8 d6e6|c8d8 d9d8 e4d4 e7d7 d4d7 d8d7 e2d2 d7e7 e3d5 e7f7 d2f2|c8d8 d9e9 h4h9 g1g9 d8e8 e9d9 e4d4 a8d8 d4d8
现代排局_15 水到渠成.XQF,双车双马双炮兵,车双马炮双卒士象,4ka3/5P3/6N2/9/Cnb3Rr1/c5N2/9/3p1n3/4p4/2RK3C1 w,2,39,g5e5 e9d9 e5d5 h5d5 h0h9 d9d8 g7f9 d8d7 g4f6 d7e7 f6d5 e7d7 d5f6 d7e7 f8g8 e7f7 f9d8 f7e7 d8c6 e7f7 c6e5 f7e7 f6d5 e7e8 h9h8 e8e9 e5d7 e9d9 d5e7 c5e7 c0c9 e7c9 d7b8 d9e9 a5a9 c9e7 b8d7 e9f9 d7c9|g5e5 f9e8 f8e8 e9d9 e8e9 d9d8 e5e8 d8d7 g4f6
现代排局_50 三军列阵.XQF,车炮兵双相,车三卒象,9/4k2P1/9/8R/4p1b2/2B5C/9/2r6/2p2p3/2BK5 w,4,39,i6e6 e8f8 i4i8 f8f7 e6f6 f7e7 f6d6 e7f7 d6d7 g5e7 d7d8 e7g5 d8f8 f7e7 f8g8 c2f2 d0e0 e5e4 c0a2 c1d1 g8e8 e7d7 e8d8 d7e7 d8d1 f2b2 a2c0 b2h2 d1f1 h2h0 e0e1 h0h8 f1f4 h8h1 e1e0 h1d1 f4e4 e7d7 e4e5|i6e6 e8f8 i4i8 f8f7 e6f6 f7e7 f6d6 e7f7 d6d7 g5e7 d7d8 e7g5 d8f8 f7e7 f8g8 c2f2 d0e0 e5e4 c0a2 e4e3 g8e8 e7d7 e8d8 d7e7 e0d0 e7f7 d8f8 f7e7 f8f2 f1e1 i8i1|i6e6 e8f8 i4i8 f8f7 e6f6 f7e7 f6d6 e7f7 d6d7 g5e7 d7d8 e7g5 d8f8 f7e7 f8g8 c2f2 d0e0 c1c0 g8g5 e5e4 g5g7 f2f7 i8i7|i6e6 e8f8 i4i8 f8f7 e6f6 f7e7 f6d6 e7f7 d6d7 g5e7 d7d8 e7g5 d8f8 f7e7 f8g8 c2f2 d0e0 e7d7 g8d8 d7e7 d8c8 f2d2 c8e8 e7f7 e8f8 f7e7 f8f1 d2h2 f1f5 e7d7 f5f7 g5e7 f7f8 e7g5 f8c8
老兵新传.XQF,车马炮双兵仕,双车卒双士象,2Ck1NrP1/2P1a4/b2a3R1/9/9/9/9/9/5pr2/3AK4 w,1,39,h7d7 d9e9 d7d9 e9d9 c8d8 d9e9 d8e8 e9f9 h9g9 g1g9 c9g9 a7c5 e8e9 f9f8 g9f9 f1g1 e0e1 c5e7 f9h9 f8e8 h9h3 e8e9 h3c3 e9f9 c3c1 g1g0 c1c0 f9f8 c0g0 f8f9 g0e0 e7c5 e1e2 f9f8 d0e1 c5e7 e1f2 e7c5 e0f0
警钟长鸣.XQF,双车双炮双兵,双车双马双炮三卒士双象,9/4a4/3kbP3/9/1nb1P1Cn1/2p3R2/1c2C2R1/2r1r1c2/3p1K3/4p4 w,1,39,g4d4 c4d4 e3d3 d4e4 e5d5 e4d4 d5c5 d4e4 g5d5 e4d4 d5b5 d4e4 c5d5 e4d4 d5e5 d4e4 b5d5 e4d4 d5h5 d4e4 e5d5 e4d4 d5d6 d7d8 h5d5 e8d7 h3h8 d8d9 d6d7 d9e9 d5e5 e2e5 h8e8 e9e8 f7f8 e8e9 f8f9 e9e8 d7d8
长空雁阵.XQF,车马炮,车马炮双卒,9/9/4k4/3R5/2p6/1N5c1/r5n2/5C3/4p4/3K5 w,5,39,d6e6 e7f7 e6f6 f7e7 b4d5 e7e8 f6e6 e8f8 d5f6 g3f5 f6h7 f5g7 e6f6 f8e8 h7g9 g7f9 f6e6 e8f8 g9h7 f8f7 h7g5 f7f8 g5f3 h4f4 f3h4 f4d4 h4g6 f8f7 e6f6 f7e7 f6f8 e7d7 g6e5 d7e7 f2e2 a3e3 e5c6 e7d7 c6b8|d6e6 e7f7 e6f6 f7e7 b4d5 e7e8 f6e6 e8f8 d5f6 g3f5 f6h7 f5g7 e6f6 f8e8 h7g9 g7f9 f6e6 e8f8 g9h7 f8f7 h7g5 f7f8 g5f3 h4f4 f3h4 a3f3 h4g6 f8f7 e6f6 f7e7 f6f5 e7e8 f5e5 f9e7 e5e7|d6e6 e7f7 e6f6 f7e7 b4d5 e7e8 f6e6 e8f8 d5f6 g3f5 f6h7 f5g7 e6f6 f8e8 h7g9 e8e9 g9f7 e9f9 f6e6 g7f5 f7h8|d6e6 e7f7 e6f6 f7e7 b4d5 e7e8 f6e6 e8d8 e6d6 d8e8 d5f6 e8e9 d6d9|d6e6 e7f7 e6f6 f7e7 b4d5 e7d7 f6d6 d7e7 d6d9 e7e8 d5f6 e8e7 d9d7
陶情弈趣_001庆祝5.1.XQF,双车马多兵,双车双马双炮多卒,9/9/1PNk3P1/1P5c1/1RRP3r1/3p3p1/3n3p1/1ncK1p1r1/9/9 w,4,39,d5d6 d7d8 c7e6 d8e8 e6g7 e8d8 g7f9 d8e8 c5e5 h5e5 b5e5 e8f8 e5f5 f8e8 f9g7 e8d8 f5f8 d8d9 f8f9 d9d8 d6d7 d8d7 b7c7 d7e7 g7f5 h6f6 f9e9 e7f7 h7g7 f7f8 g7g8 f8f7 f5d6 f6e6 e9f9 f7e7 d6c8 e7e8 f9f8|d5d6 d7d8 c7e6 d8e8 e6g7 e8d8 g7f9 d8e8 c5e5 h5e5 b5e5 e8f8 e5f5 f8e8 f9g7 e8d8 f5f8 d8d9 f8f9 d9d8 d6d7 d8d7 b7c7 d7e7 g7f5 h6f6 f9e9 e7f7 h7g7 f7f8 g7g8 f8f7 f5d6 f6e6 e9f9 f7e7 d6c8 c2c8|d5d6 d7d8 c7e6 d8e8 e6g7 e8d8 g7f9 d8e8 c5e5 h5e5 b5e5 e8f8 e5f5 f8e8 f9g7 e8d8 f5f8 d8d9 f8f9 d9d8 d6d7 d8d7 b7c7 d7e7 g7f5 e7e8 f5d6 e8d8 c7c8 d8d7 f9f7|d5d6 d7d8 c7e6 d8e8 e6g7 e8d8 g7f9 d8e8 c5e5 h5e5 b5e5 e8f8 e5f5 h6f6 f5f6 f8e8 f9g7 e8e7 d6e6 e7d7 b7c7 d7d8 c7c8 d8d7 f6f7
陶情弈趣_004掷地有声.XQF,车炮多兵,双车马双炮多卒双士象,r4k1Pn/RPP3cP1/b2a1a3/2p1rcP2/9/7C1/4p4/9/3p4p/5K3 w,4,39,a8a9 f9f8 a9e9 e6e9 h8g8 f8e8 h4h8 e8e7 g6f6 d7e8 h9i9 e8d9 h8h7 e7e8 f6f7 e9f9 h7h8 e8e9 f7f8 f9i9 c8d8 i1h1 h8i8 h1g1 d8e8 d9e8 f8e8 e9d9 b8c8 i9f9 g8f8 f9f8 e8f8 d9e9 c8d8 e3f3 d8e8 e9d9 f8f9|a8a9 f9f8 a9e9 e6e9 h8g8 f8e8 h4h8 e8e7 g6f6 d7e8 h9i9 e8d9 h8h7 e7e8 f6f7 e9i9 g8f8 e8e9 h7a7 i9i6 a7a9 d9e8 c8c9 e8d9 f8f9 e9f9 c9d9|a8a9 f9f8 a9e9 e6e9 h8g8 f8e8 h4h8 e8e7 g6f6 d7e8 h9i9 e8f9 h8h7 e7e8 f6f7 e9d9 g8f8 e8e9 h7h9 f9e8 f8f9 e9f9 f7f8 f9e9 f8f9|a8a9 f9f8 a9e9 f7e8 h8g8 f8f7 h4b4 a7c5 b4b7 c5e7 g6g7
陶情弈趣_007张灯结彩.XQF,车双马炮双兵,车双马卒象,3N3n1/3k5/R8/2PN1P3/C1b6/7n1/9/9/r3p4/5K3 w,3,39,d6f7 c5e7 a7d7 d8d7 c6d6 d7d8 a5d5 d8e8 d5e5 e8d8 d6d7 d8d7 d9b8 d7d8 b8c6 d8d9 c6e7 d9d8 e7c6 d8e8 f7d6 e8f8 f6f7 f8f9 c6d8 f9e9 d8e6 e9d9 e5d5 d9e9 d6c8 e9d9 e6d8 d9e9 d8f9 e9f9 c8e7 f9e9 d5e5|d6f7 c5e7 a7d7 d8d7 c6d6 d7d8 a5d5 d8e8 d5e5 e8d8 d6d7 d8d7 d9b8 d7d8 b8c6 d8d9 c6e7 d9d8 e7c6 d8e8 f7d6 e8e9 d6c8 e9f9 c8e7 f9f8 e7d9 f8e8 f6e6|d6f7 c5e7 a7d7 d8d7 c6d6 d7d8 a5d5 d8e8 d5e5 e8d8 d6d7 d8d7 d9b8 d7d8 b8c6 d8d9 c6e7 d9d8 e7c6 d8e8 f7g9
陶情弈趣_017凝脂沉霞.XQF,车双马炮双兵,双车炮多卒士,2r6/3ka4/6N2/3P1R3/4PcN2/9/9/5rp2/p1p1p4/2CK5 w,5,39,d6d7 e8d7 f6f8 d8d9 f8f9 d9d8 g5f7 d8e8 f7g9 e8d8 g7e6 d8e8 f9c9 f5f9 e6g7 e8d8 g7f9 f2f9 c9c1 f9f1 e5e6 e1e0 d0e0 f1c1 c0d0 d7e8 g9f7 d8d9 e6e7 d9d8 f7e5 e8f7 d0d6 c1d1 e5c6 d8d9 e7d7 d1d6 c6b8|d6d7 e8d7 f6f8 d8d9 f8f9 d9d8 g5f7 d8e8 f7g9 e8d8 g7e6 d8e8 f9c9 f5f9 e6g7 e8d8 g7f9 f2f9 c9c1 f9f1 e5e6 e1e0 d0e0 f1c1 c0d0 d7e8 g9f7 d8d9 e6e7 d9d8 f7e5 d8d9 e7e8 c1c0 e5f7|d6d7 e8d7 f6f8 d8d9 f8f9 d9d8 g5f7 d8e8 f7g9 e8d8 g7e6 d8e8 f9c9 f5f9 e6g7 e8d8 g7f9 f2f9 c9c1 f9g9 c1c8 d8d9 c8c9 d9d8 c9g9 a1b1 g9c9 g2f2 c0c6|d6d7 e8d7 f6f8 d8d9 f8f9 d9d8 g5f7 d8e8 f7g9 e8d8 g7e6 d8e8 f9c9 f5f9 e6g7 f2f7 c9c8 e8e9 g9f7 f9f8 c8c9 e9e8 f7d6 f8f7 c9c8 e8e9 d6f7 e9d9 c8c9|d6d7 e8d7 f6f8 d8d9 f8f9 d9d8 g5f7 d8e8 f7g9 f5f7 f9d9 e8f8 d9d8 d7e8 d8e8
入宫论剑 【崔太权】.XQF,双车双马双炮,双车双马炮双卒,9/4k4/1C2N2nN/3C3n1/9/1rrR5/3R5/3pp4/4c4/3K5 w,1,39,d6e6 e8e7 e6e1 e2e1 d4d7 e7e8 d7d8 e8e9 d8d9 e9e8 d3d8 e8e7 d8d7 e7e8 d9d8 e8e9 d7e7 e9f9 d8d9 f9f8 i7h9 h7g9 d9d8 f8f9 h9g7 h6g8 d8d9 f9f8 e7e8 g9e8 g7e6 f8f7 d9f9 f7e7 e6c7 b4b7 c7d5 e7d7 f9d9
双马御风 【洪聪法】.XQF,双马多兵,双马三卒士,5k1P1/1P2a1P2/1P2N2n1/n1P2N3/4p4/9/9/9/2p1p4/3K5 w,1,39,h9g9 h7g9 g8g9 f9f8 e7g6 f8f7 g6h8 f7e7 f6g8 e7f7 g8h6 f7f8 h8g6 f8f7 g6e5 f7f8 e5g6 f8f7 g6f4 f7e7 h6f5 e7f7 f5d6 f7e7 f4g6 e7d7 c6c7 a6c7 b7c7 d7d8 b8c8 d8d9 c8c9 d9d8 c7c8 d8d7 g6e5 d7e7 d6f5
碧水金沙 【蒋晓春】.XQF,双马多兵,马双卒,1PN6/9/2n2k3/2P6/1N1PPP3/9/9/9/4p1p2/5K3 w,1,39,f5f6 f7f8 f6f7 f8f9 f7f8 f9e9 f8f9 e9d9 b5c7 d9d8 c7e6 d8d9 e6f8 d9d8 c9b7 d8e8 b7d6 e8d8 f8e6 d8d7 c6c7 d7e7 d6c8 e7e8 e6g7 e8d8 c7d7 d8d7 c8e9 d7d8 g7e6 d8e8 e6c7 e8d8 e9f7 d8d7 d5d6 d7e7 e5e6
蜻蜓点水 【陈财运】.XQF,双马多兵,双炮三卒士象,1P4b2/2c1ac3/1P3k1P1/5N2N/4PP3/9/9/9/3p1p3/4K1p2 w,1,39,i6h8 f8g8 h7g7 f7e7 e5e6 e7d7 b7c7 d7d8 c7c8 d8d9 b9c9 d9e9 f6g8 e9f9 g8e7 f9e9 c9d9 e8d9 h8f7 e9e8 f7g9 e8e9 g9f7 e9e8 c8d8 e8d8 e7c6 d8e8 e6e7 e8f8 g7g8 f8f9 c6d8 d9e8 g8g9 f9f8 e7e8 f8f7 f5f6
《环球同乐》 【任云】.XQF,双车双马双炮多兵仕相全,双车双马双炮多卒士象全,1cbaRaCP1/P7P/b2k4P/N7P/c7n/N7C/r7p/B4K2R/r7n/1ppApABp1 w,5,39,a4c5 a7c5 a6c5 d7d8 c5b7 d8d7 b7c9 d7d8 c9b7 d8d7 b7c5 d7d8 c5e6 d8d7 e9d9 d7e7 i4e4 a5e5 e6c7 e5f5 c7d5 e7e8 d5f6 e8f8 f6d7 f8e8 d7e5 e8f8 d9d8 f9e8 d8e8 f8f9 e8e9 f9f8 e5d7 f8f7 e9f9 f7e7 d7e5|a4c5 a7c5 a6c5 d7d8 c5b7 d8d7 b7c9 d7d8 c9b7 d8d7 b7c5 d7d8 c5e6 d8d7 e9d9 d7e7 i4e4 a5e5 e6c7 e5c5 c7d5 e7e8 d9e9 e8d8 e4d4|a4c5 d7d8 c5b7 d8d7 b7c9 d7d8 c9b7 d8d7 b7c5 d7d8 e9d9 d8e8 a6c7 e8e7 d9e9 f9e8 e9e8|a4c5 d7d8 c5b7 d8d7 b7c9 d7d8 c9b7 d8d7 b7c5 a7c5 a6b8 d7d8 b8c6 d8d7 e9d9|a4c5 d7d8 c5b7 d8d7 b7c9 a7c9 a6b8 d7d8 b8c6 d8d7 c6e5 d7d8 e5f7 d8d7 g9g7 c9e7 e9d9
《环球同乐》 【邓伟雄】.XQF,双车双马双炮多兵仕相全,双车双马双炮多卒士象全,1PbaCabN1/P7P/P2k4n/P7R/p7N/r7C/p7r/B4K2c/p7c/1RBApApn1 w,4,39,i6d6 d7e7 b0b7 e7e8 h9g7 e8e9 d6d9 e9d9 b9c9 d9e9 c9d9 e9d9 b7b9 d9d8 g7f9 d8e8 f9g7 e8d8 g7e6 d8e8 e6c7 e8e7 b9e9 e7d7 e9d9 d7e7 c7d5 e7e8 d5f6 e8f8 i5h7 f8f7 d9f9 f7e7 f6g8 e7e8 f9f8 e8e9 f8d8|i6d6 d7e7 b0b7 e7e8 h9g7 e8e9 d6d9 e9d9 b9c9 d9e9 c9d9 e9d9 b7b9 d9d8 g7f9 d8e8 f9g7 e8d8 g7e6 g9e7 b9b8 d8d9 e6c7 d9e9 b8e8|i6d6 d7e7 b0b7 e7e8 h9g7 e8e9 d6d9 e9d9 b9c9 d9e9 c9d9 e9d9 b7b9 d9d8 g7f9 d8e8 f9g7 e8d8 g7e6 g9e7 b9b8 d8d7 i4i7 e7g9 b8b7|i6d6 d7e7 b0b7 e7e8 h9g7 e8e9 d6d9 e9d9 b9c9 d9d8 g7f9 d8e8 b7b8 e8e9 c9d9 e9d9 b8b9
江湖散局.XQF,车炮双兵,双车双马双炮卒士双象,2bk4n/P3an3/c2Pb1C2/9/p8/8R/9/9/2r6/3Kc1r2 w,7,40,i4i9 f8h9 i9h9 e7g9 h9g9 e8f9 d7d8 d9e9 g7b7 c1b1 g9g0 e0e1 g0g8 e1d1 g8g6 f9e8 g6e6 d1e1 e6e8 e9f9 b7b8|i4i9 f8h9 i9h9 e7g9 h9g9 e8f9 d7d8 d9e9 g7b7 c1b1 g9g0 e0e1 g0g6 b1b7 g6e6 f9e8 d0e0 b7b1 e6e8 e9f9 a8b8 b1d1 b8c8 a7a8 e8e1 d1e1 e0e1|i4i9 f8h9 i9h9 e7g9 h9g9 e8f9 d7d8 d9e9 g7b7 c1b1 g9g0 e0e1 g0g6 b1b7 g6e6 f9e8 d0e0 e9f9 e0e1 e8f7 e6e9 f9f8 e1f1|i4i9 f8h9 i9h9 e7g9 h9g9 e8f9 d7d8 d9e9 g7b7 c1b1 g9g0 e0e1 g0g6 b1b7 g6e6 f9e8 e6e8 e9f9 d8d9 b7d7 d0e0 d7d9 e0e1 d9d7 e8e9 f9f8 e9c9 d7e7 e1d1 f8e8 c9d9 a7b7 a8b8 b7b0 b8c8 e7e1 d1d0 e1e0 d0d1 b0d0|i4i9 f8h9 i9h9 e7g9 h9g9 e8f9 d7d8 d9e9 g7b7 a7a6 g9g0 c1e1 g0g8 a6d6 b7b9 c9a7 d8c8 f9e8 c8c9 e8d9 g8d8 a7c9 d8d9 e9e8 d9e9|i4i9 f8h9 i9h9 e7g9 h9g9 e8f9 d7d8 d9e9 g7b7 a7a6 g9g0 e0e6 g0g7 f9e8 b7b9 c9a7 d8d9|i4i9 f8h9 i9h9 e7g9 h9g9 e8f9 d7d8 d9e9 g7b7 a7a6 g9g0 c1c0 d0d1 a6d6 b7h7 e0e5 h7h9 f9e8 g0g9 e8f9 g9g8 f9e8 d8e8 e9d9 g8g9
冷月孤星.XQF,车双马炮双兵双仕,双车双马双炮多卒象,9/9/3Rbk3/4p1c2/1Cc2P1P1/1pN2N1n1/5p1r1/5A1r1/4A1p2/3pnK3 w,1,41,f5f6 f7f8 d7d8 f8f9 d8d9 f9f8 f6f7 f8e8 f7e7 e8e7 f4d5 e7e8 d5c7 e8f8 c7e6 f8e8 e6g7 e8e7 d9e9 e7d7 c4e5 g6e6 e9d9 d7e7 e5c6 e6d6 d9e9 e7d7 c6b8 c5c8 b5d5 d6f6 e9d9 d7e7 b8c6 e7f7 d9d7 f7f8 g7e6 f8e8 d5e5
小友观灯.xqf,车炮双兵,车马炮三卒双士象,3k4C/2P1a4/3ab4/3P5/9/7R1/9/5p3/pp2rnc2/3K5 w,5,41,h4h9 e7g9 h9g9 e8f9 g9g1 f9e8 g1g9 e8f9 i9f9 f2g2 c8d8 d9d8 d6d7 d8e8 d7d8 e8f8 f9f1 b1b0 f1f0 a1b1 g9g2 f8f7 f0b0 b1b0 g2c2 e1e3 d0d1 e3d3 d1e1 d3e3 e1d1 e3e5 c2g2 e5e0 g2f2 f7e7 f2f9 e0g0 f9e9 e7f7 d1e1|h4h9 e7g9 h9g9 e8f9 g9g1 f9e8 g1g9 e8f9 i9f9 f2g2 c8d8 d9d8 d6d7 d8e8 d7d8 e8f8 f9f1 b1b0 f1f0 a1b1 g9g2 f8f7 f0b0 b1b0 g2c2 e1e3 d0d1 e3d3 d1e1 d3e3 e1d1 e3e5 c2g2 b0c0 g2g7 f7f8 g7g0 f8f7 g0c0|h4h9 e7g9 h9g9 e8f9 g9g1 f9e8 g1g9 e8f9 i9f9 f2g2 c8d8 d9d8 d6d7 d8e8 d7d8 e8f8 f9f1 b1b0 f1f0 a1b1 g9g2 f8f7 f0b0 b1b0 g2c2 b0a0 c2f2 f7e7 f2f9 e1b1 f9e9 e7f7 d0e0|h4h9 e7g9 h9g9 e8f9 g9g1 f9e8 g1g9 e8f9 i9f9 f2g2 c8d8 d9d8 d6d7 d8e8 d7d8 e8f8 f9f1 b1b0 f1f0 a1b1 g9g2 f8f7 g2g7 f7f8 g7g8 f8f7 g8e8 e1e8 d8e8 f7e7 e8d8 b1c1 f0b0 c1c0 d0d1 c0b0|h4h9 e7g9 h9g9 e8f9 g9g1 f9e8 g1g9 e8f9 i9f9 d9e9 f9f1 e9e8 c8d8 e8d8 d6d7 d8e8 d7d8
