name,type_red,type_black,fen,branchs,steps,moves 
第171局 李家华先负徐超.xqf,车马多兵仕相全,车炮双卒士象全,4ka3/4a4/4b3b/3R5/4P3p/P5B2/1r1p2P1P/2c3N2/4A4/4KAB2 b,2,67,c2a2 e5e6 i7g9 a4a5 b3b0 e1d0 a2a0 g4e2 b0b2 d0e1 b2b0 e1d0 b0b2 d0e1 d3c3 g2e3 c3c2 e3c2 b2c2 e0d0 c2c0 d0d1 c0c1 d1d0 c1c0 d0d1 c0c5 a5a6 c5a5 d6d4 a0a6 i3i4 i5i4 d4i4 a5d5 e1d2 a6a9 i4e4 a9d9 d1e1 e7g5 g3g4 g5i7 e1e0 d5d2 f0e1 d2b2 e6f6 b2b0 e1d0 b0b5 d0e1 d9d7 e4e6 b5b0 e1d0 d7e7 f6g6 e9d9 g0i2 b0d0 e0e1 d0i0 e1f1 i0i1 f1f0 i1i2|c2a2 e5e6 i7g9 a4a5 b3b0 e1d0 a2a0 g4e2 b0b2 d0e1 b2b0 e1d0 b0b2 d0e1 d3c3 g2e3 c3c2 e3g4 e7g5 g4i5 c2c1 i5h7 b2b0 e1d0 c1d1 d6d1 b0b1 e0e1 a0a1 h7i9 a1d1
第223局 王斌先胜蒋凤山.xqf,车炮兵双仕相,车士象全,2b1ka3/4a4/4b4/9/8R/4r4/8P/4C4/4A4/3AK1B2 w,1,67,i5f5 e4g4 g0i2 g4g3 i3i4 g3i3 e0f0 e9d9 i4i5 i3i2 e2e6 i2i0 f0f1 i0i4 f5d5 d9e9 e1f2 i4i1 f1f0 i1i0 f0f1 i0i1 f1f0 i1i3 d0e1 i3i0 f0f1 i0i3 i5h5 i3h3 h5g5 h3e3 e6e5 c9a7 g5f5 e3f3 e5e6 f3c3 d5d6 c3f3 f5e5 f3g3 d6d7 g3g1 f1f0 g1g0 f0f1 a7c9 d7c7 e9d9 e6a6 g0g1 f1f0 g1g0 f0f1 g0a0 a6b6 a0b0 b6a6 b0b6 a6a9 b6b9 a9a6 e7g9 e5e6 d9e9 a6c6
第61局 朱琮思先胜龚晓民.xqf,车炮双兵仕相全,车马双卒双士,4ka3/9/5a3/p6R1/1n6p/P8/4r3P/6C1B/4A4/2BAK4 w,3,67,h6a6 b5d4 a6a9 e9e8 a9a5 d4b3 a5i5 b3c1 e0f0 e3f3 g2f2 c1d3 f2f1 e8e9 i5i4 f3h3 i2g0 h3g3 g0i2 g3e3 a4a5 e3e5 a5a6 e5h5 i2g0 h5g5 g0i2 g5g2 i4e4 f9e8 e4e3 d3c5 a6b6 g2i2 f1f2 i2i0 f0f1 i0g0 f2e2 e9f9 b6c6 g0g6 c6c7 g6f6 e2f2 f9e9 c7c8 f6f4 f1f0 f4e4 e3h3 e8f9 h3f3 e4e8 f3c3 e8e5 f2e2 e9d9 c3a3 e5f5 f0e0 d9e9 c8d8|h6a6 b5d4 a6a9 e9e8 a9a5 d4b3 a5i5 b3c1 e0f0 e3f3 g2f2 c1d3 f2f1 e8e9 i5i4 f3h3 i2g0 h3g3 g0i2 g3e3 a4a5 e3e5 a5a6 e5h5 i2g0 h5g5 g0i2 g5g2 i4e4 f9e8 e4e3 d3c5 a6b6 g2i2 f1f2 i2i0 f0f1 i0g0 f2e2 e9f9 b6c6 g0g6 c6c7 g6f6 e2f2 f9e9 c7c8 f6f4 f1f0 f4e4 e3h3 e8f9 h3f3 e4e8 f3c3 e8e5 f2e2 e5d5 c8d8 d5d8 c3c5|h6a6 b5d4 a6a9 e9e8 a9a5 d4b3 a5i5 b3c1 e0f0 e3f3 g2f2 c1d3 f2f1 e8e9 i5i4 f3h3 i2g0 h3g3 g0i2 g3e3 a4a5 e3e5 a5a6 e5h5 i2g0 h5g5 g0i2 g5g2 i4e4 f9e8 e4e3 d3c5 a6b6 g2i2 f1f2 i2i0 f0f1 i0g0 f2e2 e9f9 b6c6 g0g6 c6c7 g6f6 e2f2 f9e9 c7c8 f6f4 f1f0 f4e4 e3h3 e8f9 h3f3 e4e8 f3c3 e8e5 f2e2 e5f5 f0e0 e9e8 c3e3 e8f8 e2f2 f5f4 e3e7 f9e8 c8d8
第69局 蒋凤山先负胡荣华.xqf,车马双兵双仕相,车马双卒士象全,2bak4/4a4/4b4/p7N/3P2p1P/r1B1n4/9/2R6/4A4/4KA3 b,1,67,g5g4 c4e2 g4f4 c2c4 a4a2 e2c0 a2g2 i5h5 g2g6 i6h8 g6e6 c0e2 a6a5 c4d4 e7g9 d4d3 c9e7 d3g3 e6b6 g3e3 a5a4 e1d0 a4b4 f0e1 b4b3 e3g3 e4c3 e2c4 b6c6 h8g6 c6c4 d5d6 c3e2 e1f2 f4g4 g6e5 e2c1 e0f0 c4f4 g3f3 f4e4 e5c6 g4f4 f3g3 e4e0 f0f1 e0d0 g3g6 d0d1 f1f0 d1d3 c6a7 e8f7 a7c8 e9f9 d6e6 d3f3 f0f1 c1d3 g6g2 f4g4 c8d6 f3f4 h5h6 g4g3 g2i2 f7e8
第79局 赵国荣先负尚威.xqf,车双兵相,车三卒士,3a5/5k3/9/p5r1p/9/9/P7P/4R1p2/4K4/6B2 b,1,67,a6a5 i3i4 g6g4 e1e0 g4i4 e2g2 i4e4 e0d0 f8e8 g2d2 i6i5 d2d8 e8e9 d8d9 e9e8 d9d8 e8e9 d8d9 e9e8 d9d3 i5i4 d0d1 e4e1 d1d0 e1e0 d0d1 e0g0 d3e3 e8f8 e3f3 f8e8 f3e3 e8f8 d1e1 g0g1 e1e0 g1f1 e3e8 f8f9 e8e9 f9f8 e9e8 f8f9 e8e9 f9f8 e9e3 f1f5 e0e1 i4h4 e3e8 f8f9 e8e9 f9f8 e9e8 f8f9 e8e3 h4g4 e1e0 f5f6 e0e1 g4f4 e1e0 f4f3 e3e9 f9f8 e9e8 f8f9
第103局 卜风波先胜谢岿.xqf,车炮双兵仕相全,车炮双卒士象全,2ba1k3/4a4/4b4/3C1r3/3P5/1cp6/1R2P4/4B1p2/4A4/4KAB2 w,1,69,e2c4 b4a4 c4e2 f6f5 b3d3 g2g1 e3e4 a4a5 d6d8 g1f1 d8b8 a5b5 b8b9 f9e9 b9a9 b5a5 a9b9 f5f4 d3e3 f4f6 b9b1 f6b6 b1f1 b6b5 d5e5 b5b0 e1d0 a5a0 e3a3 b0b1 d0e1 b1b0 e1d0 a0d0 e0e1 d0g0 a3g3 g0h0 g3h3 b0e0 e1d1 e0f0 d1e1 h0i0 h3h9 e8f9 f1i1 f0f8 i1i9 e9e8 h9h0 i0i3 h0b0 i3e3 e2g4 e3d3 b0b8 d3d8 e1d1 f8f1 d1d0 e8f8 b8d8 f9e8 e5d5 f1f4 e4e5 f4g4 i9c9
第124局 金波先负王斌.xqf,车炮三兵仕相,车马双卒双士象,3ak4/4a4/3nb4/8p/p5P2/3r5/P7P/4C4/9/2RAK1B2 b,1,69,d4g4 g0i2 g4g2 e0e1 g2g1 e1e0 g1g2 e0e1 g2g1 e1e0 g1g2 e0e1 g2g5 c0c3 g5g1 e1e0 g1g2 c3e3 g2i2 e2e7 e8f7 d0e1 d7b6 e7e4 i2c2 e0f0 b6c4 e4d4 d9e8 e3f3 c4d6 f3f6 d6e4 f6i6 c2c3 i6e6 e4g3 f0e0 c3a3 e6e5 a5a4 d4d6 a4b4 i3i4 g3i2 d6e6 e9d9 e5d5 e8d7 d5d7 d9e9 d7e7 e9d9 e7d7 d9e9 d7d2 i2g1 e0d0 a3e3 e6h6 e3e1 i4i5 g1f3 d2d3 f3h2 i5h5 h2f1 d3d1 e1e0
第169局 蒋川先胜邱东.xqf,车炮三兵仕相全,车炮双卒士象全,3akab2/1r7/4b4/p7p/3P5/2C6/P7P/2c1BAR2/9/4KAB2 w,1,69,g2g6 b8b0 e0e1 b0b1 e1e0 b1b0 e0e1 b0b4 g6a6 i6i5 a6f6 c2d2 f6f3 d9e8 d5e5 d2d4 f3e3 b4b1 e1e0 b1b0 c4c0 d4d1 c0d0 d1a1 e3c3 b0b5 e5e6 b5e5 e6d6 e5d5 d6c6 d5d1 d0c0 a1a0 c0c2 d1a1 c6c7 a0a3 c7c8 a3a5 c8d8 a5e5 e0d0 a1a0 e2c0 a0a9 c2e2 a9b9 f2e1 e5e6 e2e5 e6a6 c3d3 a6a9 g0e2 g9i7 c0a2 i7g9 e2c0 b9c9 e1f2 g9i7 e5e1 i7g9 d3d5 c9b9 e1e6 b9c9 d5i5
第177局 陶汉先负赵国荣.xqf,双马兵仕相全,马炮双卒士象全,4kab2/4a4/4b4/4P4/9/5c1N1/3p3n1/3AB4/2p1AN3/4K1B2 b,1,69,f4a4 h4f5 a4a0 f1h2 c1c0 e1d0 h3f2 h2f1 c0d0 e0d0 a0g0 d2e1 f2h3 f1g3 g0i0 g3e4 h3i1 f5h6 i1g0 d0d1 i0i1 e1f2 g0h2 d1e1 h2i0 e1d1 i0g1 d1d0 g1e2 f2e1 i1i5 e6e7 i5d5 d0e0 g9e7 h6g8 e9d9 g8e7 d5e5 e0f0 e2d4 e4f2 d3c3 f2g4 e5e6 e1f2 d4e2 f0f1 e2d0 f1f0 e6a6 f0e0 a6a0 e0e1 d0c2 e1e0 c2d0 e0e1 c3d3 e7c6 d3d2 c6d4 a0a1 g4e3 d2d1 e1e2 d1c1 e2d2 a1a2
第18局 陈建国先胜徐超.xqf,马炮双兵仕相全,马炮卒士象全,2bak4/9/2Na5/1P4n2/6bc1/C3P4/3p5/B3BA3/4A4/3K5 w,1,69,b6c6 h5h7 c7a6 h7h6 a6b8 d7e8 a4a6 h6h8 b8d9 e8d9 a6g6 h8h6 g6g8 h6h5 g8b8 d9e8 b8b0 d3e3 d0d1 c9e7 e2g4 h5h1 e1d2 h1h5 b0e0 e3d3 d2e1 e9d9 e0d0 h5h1 e1f0 h1h8 d0d3 e8f7 e4e5 f7e8 e5d5 d9e9 d3e3 h8h5 d5d6 h5h6 d1e1 h6f6 c6c7 f6f7 c7d7 f7f8 e1e2 f8h8 f2e1 h8g8 e2f2 g8f8 e1d2 f8g8 e3e0 g8f8 d7e7 g5e7 d6d7 e9d9 d7e7 e8f9 f2e2 f8d8 e7d7 d8e8 d7d8
第70局 林宏敏先负赵国荣.xqf,车马三兵双仕相,车马三卒士象全,2bak1b2/4a4/n5r2/2p5p/9/2P2p3/P3R3P/N3B4/9/3AKA3 b,3,69,a7b5 a2c1 b5d4 d0e1 d4f3 c1b3 f3g1 e0d0 f4f3 e3e6 i6i5 e2c0 c9e7 e6e4 g7g3 i3i4 f3e3 b3c1 i5i4 e4i4 g3g2 i4i1 g2g4 e1d2 g1f3 c0a2 g4g5 c1e0 e3e2 i1f1 f3h2 f1h1 g5g2 h1d1 g2g3 d1h1 g3g2 h1d1 g2g3 d1h1 h2f3 h1c1 e2d2 c1f1 d2e2 f1d1 f3g5 a3a4 g3a3 a2c0 a3c3 c0a2 c3c2 d1a1 g5e4 a1a0 c2c3 a0a1 c3d3 a1d1 d3a3 a2c0 a3c3 c0a2 c3c2 d1a1 e4c3 a4a5 c3a2|a7b5 a2c1 b5d4 d0e1 d4f3 c1b3 f3g1 e0d0 f4f3 e3e6 i6i5 e2c0 c9e7 e6e4 g7g3 i3i4 f3e3 b3c1 i5i4 e4i4 g3g2 i4i1 g2g4 e1d2 g1f3 c0a2 g4g5 c1e0 e3e2 i1f1 f3h2 f1h1 g5g2 f0e1 e2e1 d2e1 g2a2 e0g1 a2a0 d0d1 h2f1 h1h3 a0a1 d1d0 a1e1|a7b5 a2c1 b5d4 d0e1 d4f3 c1b3 f3g1 e0d0 f4f3 e3e6 i6i5 e2c0 c9e7 e6e4 g7g3 i3i4 f3e3 b3c1 i5i4 e4i4 g3g2 i4i1 g2g4 e1d2 g1f3 c0a2 g4g5 c1e0 e3e2 i1f1 f3d2 e0d2 e2d2 f0e1 d2c2 f1f2 g5d5 d0e0 c2c1 e0f0 c1d1 e1d2
第100局 李强先胜陈图炯.xqf,车炮兵仕相全,车马多卒双士象,3k1anC1/4a4/4b4/p1r1p4/5Rp2/2P5p/9/4B4/4A4/3AK1B2 w,3,71,f5b5 e6e5 b5e5 c6h6 h9i9 h6h7 e5e6 a6a5 e6a6 d9e9 i9i6 e8d9 i6b6 g9f7 b6b9 e7c9 a6a5 h7h6 a5c5 h6b6 b9a9 f9e8 a9a4 c9a7 c5a5 b6b4 a4a7 b4b7 a7a9 b7b9 c4c5 f7e5 a9a6 b9b6 c5b5 b6c6 a5a3 e5f3 a6a9 c6c9 a9a4 f3g1 e0f0 c9c6 a4a9 c6c9 b5b6 e8f7 b6c6 e9e8 a3a8 e8e9 c6c7 g1f3 c7c8 c9b9 c8d8 e9f9 d8d9 f7e8 d9c9|f5b5 e6e5 b5e5 c6h6 h9i9 h6h7 e5e6 a6a5 e6a6 d9e9 i9i6 e8d9 i6b6 g9f7 b6b9 e7c9 a6a5 h7h6 a5c5 h6b6 b9a9 f9e8 a9a4 c9a7 c5a5 b6b4 a4a7 b4b7 a7a9 b7b9 c4c5 f7e5 a9a6 b9b6 c5b5 b6c6 a5a3 e5f3 a6a9 c6c9 a9a4 f3g1 e0f0 c9c6 a4a9 c6c9 b5b6 e8f7 b6c6 e9e8 a3a8 e8e7 c6d6 c9c3 e1f2 g1f3 d6e6 e7d7 a8a7 d7d8 e6e7 d9e8 a9g9 f3e5 g9g8 e8f9 a7a8 d8d9 e7e8 f9e8 a8a9|f5b5 c6c7 b5b9 e7c9 h9h3 d9e9 h3c3 c7d7 b9c9 d7d9 c9c6
第165局 王跃飞先胜尚威.xqf,车炮仕相全,双马卒士象全,3nkab2/4a4/3nb4/2R6/4p4/6B2/9/4BA3/7C1/3K1A3 w,1,71,h1e1 d9b8 c6d6 e8f7 e1e5 f9e8 e5h5 e8f9 h5e5 f9e8 e5e3 e9f9 e2c4 f9e9 f0e1 e9f9 c4e2 f9e9 d6d5 e9f9 d5f5 e7c9 d0e0 b8c6 e2c4 c6d4 f5d5 d4f3 d5f5 f3h2 c4e2 h2i0 e3g3 c9e7 e0f0 i0h2 g3g2 h2i4 g2i2 f9e9 i2i3 d7c5 i3e3 c5e4 f5h5 e4d6 h5d5 d6b7 d5b5 b7d8 b5h5 i4g3 e3f3 d8c6 h5h3 c6d4 f3f4 d4e6 f4f3 e6d4 f3f4 d4e6 f4f3 e6d4 f3f4 d4e6 f4f3 e6d4 f3f4 d4e6 f4f3
第174局 胡荣华先负赵国荣.xqf,马双炮双仕相,马双炮卒士象全,4kab2/4c4/4ba3/4p4/2c6/1CB3N2/6n2/3A1A3/4C4/4K4 b,1,71,c5e5 e0d0 e5g5 d0e0 g3i2 b4b1 e6e5 b1b4 i2g1 e0d0 g1f3 g4e3 g5g6 b4b3 f3g5 c4e2 e5e4 e3c4 e8d8 d0e0 e4d4 c4d6 f9e8 e1d1 g6e6 e0d0 e8d7 d6b7 d8d9 b7a9 d4d3 a9c8 e9f9 d1f1 d3e3 f2e1 e3f3 b3b5 d7e8 d0e0 d9d8 e0f0 g5e4 e2c4 e4g3 b5f5 f9e9 c4e2 g3h1 f1g1 f3g3 f5f1 h1i3 f1f5 g3g2 g1i1 i3h1 f0e0 g2f2 i1i8 e8f9 f5d5 f2e2 i8i4 h1f2 e0f0 f2h1 f0e0 h1f2 e0f0 e2e1
第180局 许银川先胜尚威.xqf,车炮兵仕相全,车马卒士,4k4/9/5a3/9/4r4/P2R5/5p1n1/3CBA3/4A4/2B1K4 w,1,71,d4h4 f3g3 e0f0 f7e8 e2g0 e5f5 h4h9 f5f9 h9h5 h3g1 h5g5 f9f3 d2d0 e8f7 a4a5 g1h3 g5g6 f3d3 g0e2 g3f3 d0d2 d3d5 a5a6 d5i5 a6b6 i5i0 e2g0 h3f4 g6g9 e9e8 g9g4 f4d3 c0e2 i0i6 g4d4 d3b2 d4b4 b2d3 b4b3 d3e5 b6b7 i6a6 f0e0 e8f8 b7b8 a6a0 e1d0 a0a6 f2e1 a6c6 b3b5 e5d7 b5h5 d7c5 d2a2 c6a6 e2c4 c5e4 b8c8 f3f2 h5e5 e4c3 a2c2 a6g6 g0i2 g6h6 e1f2 h6h0 e0e1 h0d0 c2b2
第194局 许银川先负吕钦.xqf,炮仕双相,马炮士象全,2b1k4/4a4/4ba3/6c2/9/2B2n3/9/B2C5/4A4/4K4 b,1,71,g6e6 e0d0 f4d3 e1f0 d3e5 d2f2 e6d6 f0e1 e9d9 f2e2 e5f3 d0d1 c9a7 e2f2 d6d8 e1f0 e8d7 d1e1 d8f8 e1d1 d9e9 d1d0 e7c5 c4e2 f8d8 d0e0 d8e8 e0d0 f3e5 f2f1 e8d8 f1d1 e5d3 d1d2 d8f8 d0e0 f8c8 e0d0 d3b4 a2c0 c8e8 e2c4 b4c2 d0e0 e8e6 c0a2 f7e8 d2d1 e9f9 d1d2 f9f8 e0e1 e8d9 e1d1 f8f7 a2c0 e6e8 c4e2 c2d4 d2d3 d4b5 d1d0 b5c3 d3f3 e8b8 e2g0 c3b1 d0d1 b8c8 f3f1 f7e7
第208局 谢卓淼先胜宋国强.xqf,车双兵仕相全,车双士象,3ak4/4a4/4b4/PPR6/r8/9/9/4B4/4A4/4KAB2 w,1,71,c6c7 a5e5 b6c6 e5e6 a6b6 e9f9 c7a7 f9e9 a7a4 e9f9 a4d4 f9e9 c6d6 e6g6 b6c6 e7g9 d4e4 g9i7 d6e6 i7g9 c6d6 g6g7 e6f6 g9i7 e4c4 i7g9 e1d2 g9i7 d6c6 g7a7 f6g6 a7e7 e0d0 e8f9 g6f6 f9e8 c6c7 i7g9 c7c8 e7d7 f6g6 e8f9 c4g4 d7e7 g6g7 g9i7 d0e0 e7e8 g4c4 e8e7 c4g4 e7e8 g4c4 e8e7 c4g4 e7e8 g4c4 e8e7 c4g4 e7e5 c8d8 e5d5 g4e4 d9e8 d8e8 f9e8 e2c4 d5d8 e4h4 i7g9 h4h9
第107局 范磊先胜张志国.xqf,车炮双兵仕相全,车马卒双士象,2bak4/2P1a4/9/5R3/3r2p2/3n4C/8P/4B4/4A4/2B1KA3 w,1,73,e1d2 c9e7 i4e4 d5e5 f6f4 d4b3 f0e1 e5e6 e0f0 b3c5 e4b4 e6b6 b4c4 b6h6 f0e0 h6e6 f4d4 e8f7 i3i4 e6i6 c8d8 d9e8 d4h4 c5b7 h4h9 e8f9 d8d9 e9d9 h9f9 d9d8 f9f7 b7d6 f7f8 d8d9 c4c1 d9e9 f8f4 d6b7 e1d0 e9e8 c1e1 b7c5 e2c4 e7c9 e0f0 i6h6 f4f8 e8e9 f8f5 c5d7 c0e2 e9d9 e1d1 h6h7 f5g5 h7f7 f0e0 d9e9 i4i5 c9e7 g5d5 d7c5 i5i6 c5a4 i6h6 a4c3 d5d9 e9e8 d9d8 e8e9 d1g1 c3e4 d0e1
第122局 柳大华先胜申鹏.xqf,车炮兵双仕,车马卒士象全,2bak4/2P1a4/4b4/9/2n6/9/3r2p2/1R1C5/4A4/4KA3 w,1,73,d2i2 d3c3 e1d0 c5e4 b2e2 e4g5 c8d8 g5f3 e2f2 c3d3 d8c8 d3e3 f0e1 f3g5 f2h2 g3h3 h2g2 e3e4 i2i1 e4i4 i1f1 g5e4 c8d8 i4f4 g2e2 e4c5 e1f2 f4d4 e2e7 c5e4 e7h7 e4d2 f1d1 d4e4 d0e1 d2c4 d1d9 e8f9 h7h3 e4g4 e0f0 g4g0 f0f1 g0g8 d9f9 g8d8 f9c9 d8g8 h3c3 g8g1 f1f0 g1g0 f0f1 g0g4 c9b9 e9f9 b9b0 g4g0 b0b2 g0g4 b2d2 g4g1 f1f0 g1g0 f0f1 g0g4 c3f3 f9e9 d2d0 g4e4 f3c3 c4e3 c3e3
第145局 黄仕清先负许银川.xqf,车炮兵双仕相,车炮三卒双士象,3k1a3/4a4/4b4/p3p4/9/4p4/4c2RP/4C4/4A1r2/2BA1K3 b,2,73,g1g4 h3f3 a6a5 e2f2 a5a4 c0e2 g4h4 f3g3 a4b4 g3f3 d9e9 f2g2 h4f4 f3f4 e4f4 i3i4 e6e5 i4i5 e8d7 i5i6 f9e8 g2g6 e3a3 e1d2 b4b3 d0e1 b3c3 i6h6 e5e4 g6g1 c3d3 e2c0 a3a8 h6g6 a8d8 g1i1 e4e3 f0f1 f4f3 i1i4 d3d2 e1d2 d8d2 i4d4 d2g2 d4f4 e3d3 g6f6 g2g8 f4e4 g8f8 f1e1 e9d9 f6g6 e8f7 e4e6 f3f2 g6g7 f8e8|g1g4 h3f3 a6a5 e2f2 a5a4 c0e2 g4h4 f3g3 a4b4 g3f3 d9e9 f2g2 h4f4 f3f4 e4f4 i3i4 e6e5 i4i5 e8d7 i5i6 f9e8 g2g6 e3a3 e1d2 b4b3 d0e1 b3c3 i6h6 e5e4 g6g1 c3d3 e2c0 a3a8 h6g6 a8d8 g1i1 e4e3 f0f1 f4f3 i1i4 d3d2 e1d2 d8d2 i4d4 d2g2 d4f4 e3d3 g6f6 g2g8 f4e4 g8f8 f1e1 e9d9 f6g6 e8f7 e4e6 f3f2 e6f6 f8f6 g6f6 f7e8 c0a2 d3d2 a2c0 e7c5 c0a2 f2e2 e1e0 d2d1 a2c4 e2e1 e0f0 d1d0
第14局 陈建国先胜苗永鹏.xqf,车炮兵仕双相,车马双士象,4k4/4a4/3ab4/8C/2nR5/2B3P2/r8/9/4A4/4K1B2 w,2,73,i6i2 a3g3 g0e2 g3e3 g4g5 c5a4 g5f5 a4c3 d5d6 e3i3 i2g2 c3e4 d6e6 i3i0 g2g0 e4g3 f5e5 g3f1 g0f0 f1h2 e6h6 i0i2 h6h3 e8f9 e2g4 d7e8 e5e6 e7g9 e0d0 h2f1 h3f3 i2d2 d0e0 f1h2 f3h3 d2b2 c4e2 h2f1 f0g0 g9i7 e0f0 b2b6 f0f1 b6e6 e1f2 e6d6 h3b3 d6d1 f1f0 d1d7 f0e0 d7f7 f2e1 e8d9 b3e3 d9e8 g0g2 f7f4 g4i2 f4f7 e2g4 f7b7 e3c3 b7e7 c3c9 e8d9 g2e2 f9e8 c9c7 e7e4 e0f0 i7g9 c7h7|i6i2 a3g3 g0e2 g3e3 g4g5 c5a4 g5f5 a4c3 d5d6 e3i3 i2g2 c3e4 d6e6 i3i0 g2g0 e4g3 f5e5 g3f1 g0f0 e7g9 e6g6 g9i7 g6g1 f1e3 g1g3 e3c2 g3c3 c2a1 c4a2 i0i2 f0f2 i2i0 f2f0
第9局 赵国荣先胜刘殿中.xqf,双马炮三兵仕相全,双马炮三卒士象全,3k1ab2/4a1Nn1/4b2C1/p5P2/1n2p4/2B6/P1c1P1p2/2N6/9/3AKAB2 w,3,73,g8f6 b5d4 c2a1 d4f3 g6g7 f3g1 e0e1 g1f3 e1e0 f3g1 e0e1 g3f3 a1c2 f3e3 c2e3 g1f3 e1e0 c3c0 d0e1 f3g1 e3f1 c0c3 g7g8 c3h3 e1f2 h3h1 e0e1 g1f3 e1e0 f3g5 f1d2 e8f7 c4a2 e7c5 f2e1 g9e7 g8h8 g5h7 f6h7 h1h8 h7f6 h8a8 d2b1 a8a9 f6d7 c5a7 d7e5 a6a5 e5c6 e7c5 c6b8 d9d8 b1c3 d8e8 c3e4 a9e9 e4d6 e8f8 e0d0 f9e8 b8a6 e9d9 d6b7 d9g9 a6c7|g8f6 b5d4 c2a1 d4f3 g6g7 f3g1 e0e1 g1f3 e1e0 f3g1 e0e1 g3f3 a1c2 f3e3 c2e3 g1f3 e1e0 c3c0 d0e1 f3g1 e3f1 c0c3 g7g8 c3h3 e1f2 h3h1 e0e1 g1f3 e1e0 f3g5 f1d2 e8f7 c4a2 e7c5 f2e1 g9e7 g8h8 g5h7 f6h7 h1h8 h7f6 h8a8 d2b1 a8a9 f6d7 c5a7 d7e5 a6a5 e5c6 e7c5 c6b8 d9d8 b1c3 d8e8 c3e4 a9e9 e4d6 e8f8 e0d0 f9e8 b8a6 e9a9 a6c7 f8f9 c7a8 a9d9 d6c4 d9d5 a8c7 d5i5 c7d5 c5e7 d5e7|g8f6 b5d4 c2a1 d4f3 g6g7 f3g1 e0e1 g1f3 e1e0 f3g1 e0e1 g3f3 a1c2 f3e3 c2e3 g1f3 e1e0 c3c0 d0e1 f3g1 e3f1 c0c3 g7g8 c3h3 e1f2 h3h1 e0e1 g1f3 e1e0 f3g5 f1d2 e8f7 c4a2 e7c5 f2e1 g9e7 g8h8 g5h7 f6h7 h1h8 h7f6 h8a8 d2b1 a8a9 f6d7 c5a7 d7e5 a6a5 e5c6 e7c5 c6b8 d9d8 b1c3 d8e8 c3e4 a5a4 e4d6 e8e9 d6f7 e9e8 f7d6 e8e9 d6c8 e9e8 b8c6 a9a8 c8b6 a8a9 a3a4
第136局 洪智先胜聂铁文.xqf,车马双兵双仕相,车炮双卒双士,3ak4/4a4/1R7/4rN2p/5P3/9/P3p4/9/4A4/c1BAK4 w,1,74,b7b0 a0a1 f6g8 e9f9 f5f6 e6e5 b0b4 e5g5 g8e7 g5g0 e1f0 g0g7 e7g6 f9e9 b4h4 g7e7 g6h8 a1f1 h4h6 i6i5 a3a4 i5i4 f0e1 e7g7 h8g6 i4i3 a4a5 e8f9 h6h1 f1f3 h1h4 f9e8 a5a6 e3d3 a6b6 f3e3 e0f0 e3e7 h4h6 e7a7 f6e6 g7f7 f0e0 a7a4 h6h9 e8f9 h9h4 a4a5 h4e4 f9e8 e6e7 f7f6 g6i7 f6f8 e4g4 i3h3 g4g9 e8f9 g9g8 a5e5 c0e2 f8f5 g8d8 f9e8 d8d3 f5g5 d3e3 h3g3 b6c6 g3g2 i7g8 g5g8 e3e5 g8g6
第10局 李群先胜李鸿嘉.xqf,双马双兵仕相全,马炮双卒双士象,2bak4/4a4/9/5PN1p/9/3n1N2P/8c/2p1B4/4A4/2BAK4 w,1,75,g6h8 c2c1 f4h5 i3a3 h8i6 e8d7 h5f4 d9e8 i6g5 c9e7 i4i5 a3a4 f4d3 a4a5 g5h3 c1d1 i5h5 a5d5 d3b2 d1c1 h3f4 d5b5 h5h6 e7c9 h6g6 b5b6 f4d3 c1b1 b2c4 b6b8 c4b6 b8b7 d3f4 b7a7 f6e6 d4f5 g6f6 e9f9 f4h5 a7b7 e6e7 f5d4 e7d7 d4c6 d7c7 b7a7 b6c4 f9e9 f6e6 c6d4 e6d6 b1c1 h5f4 e9f9 f4d3 c1b1 d3f4 b1c1 c7c8 c1d1 c8d8 e8d9 c4b2 d4c2 d6e6 a7a3 e6f6 a3e3 e0f0 c2d4 b2d1 e3f3 f4d5 d4f5 d5e7
第111局 陈富杰先负张强.xqf,双马兵仕双相,马炮双卒士象全,3ak4/2c6/3ab4/1P4N2/4N1b2/9/4p1p2/4B4/4AKn2/2B6 b,1,75,c8c1 f1f0 d9e8 e5c4 e3d3 c4b2 d3c3 g6e5 c1b1 b2a4 c3c2 e2g4 b1b4 e5d3 b4d4 a4c3 d4d6 d3c5 d6i6 c5e4 g3f3 e4f6 i6b6 c3e4 b6b0 f0f1 g1i0 c0a2 f3e3 e4c3 i0h2 f1f0 c2c1 f0e0 h2f3 a2c4 b0b3 c4e2 e3d3 c3d5 c1d1 e1f2 b3b8 d5b6 d3d2 e2g0 d1c1 e0e1 b8d8 g0i2 c1d1 e1f1 d2e2 f6e4 e8f7 b6a4 f3h2 f1f0 e2f2 e4f2 d8f8 a4b2 d1e1 b2d3 f7e8 f2h3 h2f3 d3f4 f3d2 f4e2 e8f7 h3f4 f8f4 e2f4 e1f1
